GABRG2,CELF4,SRRM4,SLC1A3,ATP1A3,RBFOX3,GABRA4,NHSL1,GRAMD3,SEZ6L2,SV2A,PON2,SCN3B,DLX6.AS1,SYP,ELAVL2,ADAM28,BEX1,DOCK8,FAM153C,PWRN1,KANK1,PTPRC,ADGRG1,APBB1IP,SYNPR.AS1,INPP5D,CSF2RA,NRIP3,HEPACAM,FLI1,PTPRS,PLCG2,ARL4C,MEGF10,GSN,COL21A1,C10ORF90,TMEM144,GAD2,ZCCHC24,GRIP2,S100B,CHD7,OLIG1,HEPN1,CECR2,TANC1,UGT8,LINC00639,PROX1,EGF,CALB2,TESPA1,LINC00507,SLC17A7,ZNF536,LINC00508,ANKRD33B,LINC00152,TBR1,NPTX1,LINC00710,SMAD3,KCNIP1,MIR4435.1HG,ATP1B2,NRGN,SFTA1P,SLC17A6,LINC01500,ELAVL2.1,BTBD11,NRIP3.1,IGF1,GAD2.1,PROX1.1,ADRA1A,KIAA1456,GRIP2.1,SLC30A3,ADCYAP1R1,ADARB2.AS1,VWC2,LINC01105,KIAA1211,CUX2,NRN1,DLX1,TYRO3,ART3,KIAA1958,MGLL,GRIK3,CUX2.1,ADARB2.AS1.1,LHX6,COBL,FLT3,PROX1.2,TMEM132C,EGFR,CALB1,RASGRF2.AS1,TRBC2,RSPO2,MAPK4,NFIX,NR2F2,NR2F2.AS1,CMTM8,SEMA3A,CNTNAP3,KIT,KITLG,PRKCQ,KAL1,CALB2.1,TOX2,TRIM36,SLITRK2,SST,PKP2,LINC00472,MAML3,TMEM200C,XYLT1,LINC01102,FIGN,NXPH2,PREX2,ADAMTS17,PROX1.AS1,UTRN,ADRA1B,LINC01411,EGF.1,CHD7.1,MYO16,TOX2.1,LAMP5,SPHKAP,UTRN.1,ST6GAL2,NXPH2.1,TRPC3,ADRA1B.1,STARD13,SYNPR.AS1.1,CHST15,FAT1,CDH7,CALB2.2,KAL1.1,CPLX3,BCL11B,TMEM132C.1,TGFBR2,CLMP,PAPSS2,VIP,ADCY8,ARHGAP28,CSGALNACT1,TOX3,COL5A2,SLIT3,MPPED1,FAM19A4,CHRNB3,PAX6,PTHLH,SYT10,ARHGAP18,CHRNA2,KIAA1644,TLE2,INHBA.AS1,ADAM33,GRPR,LHFP,CD36,C8ORF4,ZNF385D.AS2,PKP2.1,TMEM200C.1,BAGE2,PCDH18,ASIC4,SERPINE2,BCHE,CHD7.2,DCN,ZBTB20.AS1,FAM46A,EGF.2,VWDE,LINC01411.1,UTRN.2,PAX6.1,WIF1,SOX5,LINC00856,CHRM2,HCRTR2,PTPRZ1,ADAMTS9.AS2,DCN.1,TMEM200C.2,BCL11A,MPPED1.1,PAPSS2.1,PDZRN4,CBLN4,ABCB5,IGSF21,OSBPL3,COL16A1,KIAA1644.1,PRELID2,TGFBR2.1,EPHB6,PTN,SP8,BCHE.1,PBX3,LGI2,TRPC3.1,POU6F2,TOX,SERPINE2.1,NRG1.IT1,NTNG1,TNS3,C8ORF4.1,COL5A2.1,ARHGEF26.AS1,FRMPD1,NTNG1.1,COL5A2.2,LIN7A,PKP2.2,CA2,TOX.1,NDNF,MAF,PLCXD3,ARHGAP31,NPNT,LAMA3,NR2F2.1,LINC01197,ST3GAL1,PRSS12,IL1RAP,SSTR2,VAT1L,NFIA,ITGB5,MAML2,IGSF3,SYNPR.AS1.2,PNOC,CA3,TMEM196,SOX13,RIN2,EGF.3,SEMA5A,LINC01411.2,SOX5.1,COL19A1,CHD7.3,EPHA4,CSGALNACT1.1,HTR2C,VWDE.1,ARHGAP42,PTCHD4,ZBTB20.AS1.1,NKAIN3,IQGAP2,BCL11B.1,PTGFR,SEMA3C,LRRC3B,PLXNA4,NECAB1,NPFFR1,COL12A1,LGI2.1,GPR149,LYPD6B,TBL1X,DCN.2,KIT.1,SAMD5,OPRK1,CHRNA2.1,NPR3,MCTP2,MC4R,BAGE2.1,VWC2L.IT1,ANGPT1,KCNK2,HCRTR2.1,BCAS1,WIF1.1,LINC01435,CXCL12,FAM46A.1,NDNF.1,ADAM33.1,CHRNB3.1,TNS3.1,TSPAN12,CA8,PTGDS,HIF3A,SNCG,EDNRA,MMRN2,PTPRZ1.1,LRRC3B.1,CNTN6,VIP.1,ST8SIA5,FAM19A4.1,PTHLH.1,IGFBP5,SLITRK2.1,BCL11B.2,ID2,SEMA3C.1,KCNK2.1,DPYSL3,ARHGAP42.1,TBL1X.1,DPF3,LHFP.1,CHRNA2.2,TAC3,COL16A1.1,NDNF.2,ZBTB18,POU6F2.1,IQGAP2.1,FAM135B,PPAPDC1A,EPHB6.1,DISC1,SNCG.1,SLIT3.1,WLS,ARHGAP36,SLC7A2,HCRTR2.2,MMRN2.1,MYO1B,STXBP6,SAMD5.1,DCN.3,LAMA3.1,FAM84A,MCTP2.1,WIF1.2,LINC00595,PNOC.1,BCAS1.1,BAGE2.2,TOX3.1,SCN7A,LGI2.2,TSPAN12.1,CA2.1,FAM46A.2,CSGALNACT1.2,MC4R.1,SLC5A8,FAM196A,SCML4,ANGPT1.1,VIP.2,CRH,WIF1.3,STXBP6.1,PLCXD3.1,SLIT3.2,FGFR2,LAMA3.2,FAM196A.1,TSPAN12.2,DOCK1,PCDH9.AS1,HCRTR2.3,SEMA3C.2,DCN.4,PPAPDC1A.1,FAM46A.3,EPHB6.2,HIF3A.1,ATP2B4,SRGAP1,PLXNA4.1,PTCHD4.1,ADAM33.2,HLA.B,TOX3.2,HLA.C,BCL11A.1,ZNF385D.AS2.1,ARHGAP36.1,GREM2,FOXO1,BCAS1.2,BAGE2.3,MC4R.2,PCDH18.1,PLXNA4.2,ADAM33.3,ARHGAP36.2,LINC01435.1,BCAS1.3,UNC5B,BAGE2.4,GREM2.1,MC4R.3,ARHGAP18.1,ANK1,HLA.B.1,HSPB8,B2M,PCDH18.2,RAMP1,SAMD5.2,ASIC4.1,GLIS3,ADCY8.1,ARHGEF28,CSGALNACT1.3,ATP11C,ZBTB20.AS1.2,TPD52L1,GNG4,IQGAP2.2,DCHS2,BCL11A.2,TMEM178A,LINC00923,KMO,TMEM196.1,PLCE1,LHFP.2,ELN,TRIM36.1,PTGDS.1,ARHGAP29,DGCR5,GPR39,MCTP2.2,TAC3.1,CHRM2.1,SCN7A.1,VWC2L.IT1.1,CXCL12.1,LAMA3.3,CDK6,GRIN3A,TBL1X.2,RGS16,SCML4.1,CA8.1,MMRN2.2,ARHGAP18.2,RAB37,RGS8,EDNRA.1,SNCG.2,GAP43,MMRN2.3,SNCG.3,LAMA3.4,NRP2,PCDH18.3,EDNRA.2,SCML4.2,PNOC.2,ADAM28.1,APBB1IP.1,CSF2RA.1,INPP5D.1,PTPRC.1,CX3CR1,CD53,PLCG2.1,IKZF1,FLI1.1,ITGAX,PTN.1,MS4A6E,C1QC,SAMSN1,SYK,MS4A7,LINC00996,MS4A14,FGD2,TYROBP,HEPACAM.1,HEPN1.1,LRP4,PTGDS.2,HIP1R,LINC00511,PLXNB3,APOD,S100B.1,PTPRS.1,MEGF10.1,PCDH9.AS3,OLIG1.1,GPR37L1,BCAS1.4,LRP4.AS1,UGT8.1,LINC00639.1,C10ORF90.1,CARNS1,MOBP,SOX5.2,ST18,CNDP1,FAM107B,CERCAM,FOLH1,CD22,MOG,RNASE1,SPP1,OPALIN,MAG,NHSL1.1,ABCA8,MYRF,LINC00511.1,ERMN,NINJ2,NOTCH2,ATP1A2,MTSS1L,TMCC3,BCAN,TMC6,BRINP1,PRICKLE2,TOX.2,TTTY14,LRP4.AS1.1,ADGRG1.1,TNS3.2,ARHGAP42.2,ADCY8.2,FAM155A.IT1,C1ORF21,GPNMB,LINC00499,MAL,MEGF11,LINC00499.1,COL20A1,APOD.1,DAAM2,PAPLN,RANBP3L,OLIG1.2,PAMR1,COL9A1,SCN3A,GPNMB.1,RORB,STK32A,SLCO1C1,SHISA9,GLI3,LHFPL3.AS1,SLC7A11,EZR,SLC25A18,ALDH1L1,UGT8.2,OLIG2,BCHE.2,BCAS1.5,ETNPPL,EMX2OS,KLRC3,FAM189A2,PRODH,FERMT1,CSPG4,GJA1,LAMA1,YAP1,LINC00639.2,SMOC1,LINC00498,GFRA1,Label
1278.30405,78.26351325,2.00675675,0.0,77.26013487,14.04729725,1010.402024,0.0,0.0,1.003378375,546.8412144,0.0,368.2398636,1704.739859,199.6722966,32.108108,0.0,1.003378375,0.0,1.003378375,16.054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.2466204,0.0,0.0,64.216216,0.0,539.8175657,0.0,2.00675675,83.28040512,0.0,0.0,1066.591213,0.0,31.10472962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.7804036,0.0,0.0,2.00675675,2.00675675,0.0,380.2804041,2.00675675,0.0,0.0,0.0,3.010135125,0.0,0.0,1.003378375,0.0,188.6351345,0.0,0.0,1.003378375,0.0,32.108108,107.3614861,370.2466204,13.04391887,1066.591213,528.7804036,442.4898634,261.8817559,31.10472962,0.0,1.003378375,26.08783775,573.9324305,14.04729725,23.07770262,0.0,0.0,17.05743237,1.003378375,0.0,0.0,0.0,0.0,0.0,26.08783775,0.0,10.03378375,0.0,528.7804036,1.003378375,507.7094577,0.0,0.0,0.0,1.003378375,4.0135135,100.3378375,6.02027025,21.07094587,0.0,0.0,0.0,671.2601329,6.02027025,0.0,554.8682414,0.0,2.00675675,2.00675675,0.0,90.30405375,0.0,332.1182421,111.3749996,0.0,0.0,180.6081075,7.023648625,31.10472962,7.023648625,0.0,0.0,270.9121612,2.00675675,0.0,0.0,0.0,165.5574319,2.00675675,1002.374997,1.003378375,270.9121612,0.0,31.10472962,131.4425671,2.00675675,1.003378375,0.0,0.0,480.6182416,0.0,0.0,554.8682414,469.5810795,264.891891,1.003378375,0.0,0.0,1.003378375,0.0,42.14189175,1.003378375,1.003378375,488.6452686,563.8986467,0.0,445.4999985,0.0,0.0,0.0,245.8277019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0033774,629.1182411,0.0,0.0,0.0,0.0,0.0,392.3209446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.9121612,0.0,0.0,28.0945945,0.0,0.0,0.0,0.0,44.1486485,0.0,0.0,5.016891875,445.4999985,1.003378375,0.0,27.09121612,0.0,0.0,1.003378375,0.0,0.0,598.0135115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.4425671,41.13851337,0.0,392.3209446,31.10472962,1.003378375,0.0,298.0033774,563.8986467,64.216216,35.11824312,1.003378375,563.8986467,2.00675675,0.0,0.0,0.0,469.5810795,0.0,0.0,0.0,476.6047281,3.010135125,6.02027025,1.003378375,0.0,1.003378375,65.21959437,0.0,0.0,0.0,0.0,3.010135125,401.35135,0.0,0.0,0.0,258.8716207,0.0,0.0,0.0,8.027027,0.0,28.0945945,1.003378375,0.0,7.023648625,1.003378375,0.0,0.0,125.4222969,500.6858091,0.0,0.0,0.0,264.891891,0.0,0.0,0.0,0.0,4.0135135,0.0,0.0,0.0,0.0,422.4222959,0.0,0.0,671.2601329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0135135,0.0,0.0,469.5810795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003378375,0.0,1.003378375,0.0,245.8277019,0.0,0.0,264.891891,339.1418907,0.0,0.0,0.0,125.4222969,0.0,0.0,0.0,0.0,0.0,0.0,469.5810795,0.0,41.13851337,0.0,96.324324,0.0,0.0,1.003378375,0.0,0.0,400.3479716,0.0,11.03716212,0.0,0.0,135.4560806,1.003378375,0.0,0.0,3.010135125,1.003378375,0.0,0.0,0.0,0.0,0.0,0.0,488.6452686,43.14527012,0.0,0.0,0.0,0.0,1.003378375,0.0,0.0,0.0,0.0,0.0,0.0,6.02027025,0.0,1.003378375,0.0,0.0,0.0,3.010135125,0.0,0.0,0.0,7.023648625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.05067562,7.023648625,0.0,500.6858091,0.0,228.7702695,488.6452686,233.7871614,5.016891875,629.1182411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0135135,0.0,0.0,0.0,0.0,0.0,0.0,101.3412159,228.7702695,0.0,88.297297,0.0,2.00675675,0.0,0.0,1.003378375,42.14189175,1.003378375,1.003378375,26.08783775,0.0,162.5472967,0.0,0.0,0.0,5.016891875,1.003378375,0.0,48.162162,258.8716207,0.0,0.0,0.0,2.00675675,0.0,0.0,343.1554042,0.0,0.0,0.0,0.0,43.14527012,0.0,0.0,3.010135125,1.003378375,33.11148637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00675675,0.0,0.0,3.010135125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0506746,0.0,0.0,0.0,64.216216,0.0,5.016891875,0.0,0.0,0.0,1.003378375,0.0,0.0,0.0,0.0,0.0,28.0945945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0506746,0.0,0.0,9.030405375,1.003378375,1.003378375,0.0,0.0,0.0,1.003378375,1.003378375,0.0,60.2027025,1.003378375,0.0,0.0,125.4222969,42.14189175,2.00675675,274.9256747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.219589,0.0,0.0,92.3108105,0.0,707.3817544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
358.0725238,161.9372931,416.4101821,1.005821696,78.45409229,20.11643392,124.7218903,0.0,0.0,37.21540275,13.07568205,15.08732544,58.33765837,401.3228567,22.12807731,641.714242,0.0,105.6112781,0.0,111.6462083,209.2109128,0.0,0.0,0.0,0.0,60.34930176,0.0,0.0,186.0770138,0.0,0.0,144.8383242,0.0,170.9896883,0.0,0.0,420.4334689,0.0,0.0,397.2995699,0.0,57.33183667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0725238,46.26779801,45.26197632,1.005821696,1.005821696,0.0,531.0738555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5821696,0.0,110.6403866,0.0,1.005821696,0.0,0.0,641.714242,250.4496023,186.0770138,25.1455424,397.2995699,358.0725238,77.44827059,23.13389901,57.33183667,0.0,191.1061222,129.7509988,229.3273467,160.9314714,75.4366272,0.0,0.0,83.48320077,0.0,0.0,76.44244889,111.6462083,0.0,0.0,129.7509988,0.0,871.0415887,0.0,358.0725238,1.005821696,777.500171,0.0,0.0,0.0,0.0,81.47155737,128.7451771,125.727712,573.3183667,1.005821696,1.005821696,21.12225562,21.12225562,126.7335337,1.005821696,0.0,45.26197632,0.0,302.7523305,0.0,82.47737907,0.0,1.005821696,72.41916211,62.36094515,1.005821696,171.99551,46.26779801,0.0,539.120429,2.011643392,15.08732544,1.005821696,0.0,0.0,46.26779801,0.0,2.011643392,0.0,0.0,11.06403866,1.005821696,0.0,0.0,0.0,0.0,254.4728891,60.34930176,4.023286784,1.005821696,293.6999352,45.26197632,0.0,0.0,0.0,1.005821696,0.0,0.0,189.0944788,1.005821696,1.005821696,54.31437158,1.005821696,481.7885924,424.4567557,0.0,175.0129751,72.41916211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.6054564,6.034930176,0.0,1.005821696,13.07568205,13.07568205,226.3098816,0.0,62.36094515,1.005821696,151.8790761,0.0,1.005821696,0.0,0.0,0.0,16.09314714,0.0,46.26779801,0.0,0.0,1.005821696,0.0,0.0,285.6533617,19.11061222,0.0,0.0,66.38423193,2.011643392,0.0,62.36094515,378.1889577,175.0129751,189.0944788,0.0,0.0,0.0,0.0,1.005821696,11.06403866,0.0,988.7227271,0.0,23.13389901,0.0,0.0,0.0,0.0,0.0,0.0,191.1061222,0.0,1.005821696,0.0,155.9023629,0.0,13.07568205,424.4567557,309.7930824,0.0,155.9023629,424.4567557,1.005821696,0.0,0.0,0.0,59.34348006,29.16882918,0.0,0.0,78.45409229,0.0,125.727712,269.5602145,45.26197632,0.0,60.34930176,0.0,0.0,5.02910848,0.0,149.8674327,2.011643392,60.34930176,160.9314714,0.0,350.0259502,0.0,38.22122445,46.26779801,1.005821696,0.0,285.6533617,1.005821696,0.0,307.781439,1.005821696,2.011643392,0.0,272.5776796,98.57052621,16.09314714,1.005821696,0.0,0.0,0.0,221.2807731,0.0,1.005821696,1.005821696,0.0,311.8047258,0.0,1.005821696,71.41334041,0.0,0.0,21.12225562,0.0,61.35512345,0.0,0.0,79.45991398,125.727712,1.005821696,0.0,0.0,0.0,0.0,0.0,0.0,434.5149727,0.0,0.0,59.34348006,6.034930176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.38423193,0.0,1.005821696,1.005821696,18.10479053,72.41916211,0.0,0.0,0.0,0.0,67.39005363,221.2807731,0.0,1.005821696,272.5776796,0.0,1.005821696,1.005821696,0.0,0.0,11.06403866,59.34348006,0.0,191.1061222,0.0,1.005821696,0.0,23.13389901,2.011643392,0.0,0.0,288.6708267,725.1974428,77.44827059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.09896883,79.45991398,0.0,0.0,160.9314714,0.0,1.005821696,481.7885924,238.3797419,0.0,0.0,0.0,0.0,1.005821696,125.727712,0.0,0.0,0.0,0.0,1.005821696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.046573568,0.0,221.2807731,0.0,0.0,0.0,23.13389901,0.0,312.8105474,146.8499676,1.005821696,98.57052621,6.034930176,11.06403866,481.7885924,15.08732544,378.1889577,226.3098816,725.1974428,1.005821696,39.22704614,0.0,1.005821696,125.727712,151.8790761,1.005821696,6.034930176,725.1974428,434.5149727,0.0,0.0,1.005821696,1.005821696,125.727712,0.0,1.005821696,11.06403866,69.40169702,81.47155737,151.8790761,4.023286784,0.0,0.0,87.50648755,1.005821696,1.005821696,1.005821696,74.4308055,16.09314714,0.0,2.011643392,0.0,35.20375936,378.1889577,68.39587533,3.017465088,524.0331036,350.0259502,1.005821696,1.005821696,0.0,302.7523305,0.0,0.0,20.11643392,0.0,79.45991398,0.0,0.0,238.3797419,0.0,0.0,0.0,0.0,428.4800425,0.0,1.005821696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.8790761,0.0,0.0,160.9314714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005821696,0.0,0.0,13.07568205,0.0,144.8383242,0.0,1.005821696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.6533617,0.0,0.0,0.0,11.06403866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16882918,0.0,0.0,0.0,77.44827059,404.3403218,0.0,84.48902246,0.0,0.0,0.0,272.5776796,1.005821696,112.6520299,206.1934477,0.0,0.0,0.0,171.99551,0.0,0.0,13.07568205,0.0,0.0,0.0,0.0,0.0,0.0,66.38423193,0.0,0.0,146.8499676,0.0,1045.048742,0.0,1.005821696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11061222,0.0,0.0,0.0,0.0,0.0,66.38423193,0.0,0.0,0
